order_item_id,order_id,item_id,order_status,brand_id,customer_id,category_id,store_id,staff_id,product_id,required_date,shipped_date,order_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
2558,897,2,4,1,47,1,1,2,96,20170521,20170521.0,20170520,43,1.0,0,Non local,1,349.99,16613.44,0.05,17.5,830.67
2559,898,1,4,2,352,6,2,6,45,20170521,20170522.0,20170520,118,2.0,1,Non local,2,869.99,41296.98,0.2,348.0,16518.79
2560,898,2,4,1,352,3,2,6,16,20170521,20170522.0,20170520,118,2.0,1,Non local,1,599.99,28480.53,0.07,42.0,1993.64
2561,898,3,4,9,352,7,2,6,57,20170521,20170522.0,20170520,118,2.0,1,Non local,2,1999.99,94936.2,0.2,800.0,37974.48
2562,898,4,4,7,352,3,2,6,69,20170521,20170522.0,20170520,118,2.0,1,Non local,2,416.99,19793.82,0.07,58.38,2771.13
2563,899,1,4,9,605,7,2,7,59,20170521,20170521.0,20170520,165,1.0,0,Non local,2,2599.99,123417.2,0.1,520.0,24683.44
2564,899,2,4,4,605,3,2,7,17,20170521,20170521.0,20170520,165,1.0,0,Non local,1,429.0,20363.92,0.1,42.9,2036.39
2565,899,3,4,8,605,6,2,7,6,20170521,20170521.0,20170520,165,1.0,0,Non local,1,469.99,22309.64,0.2,94.0,4461.93
2566,900,1,4,1,971,2,2,6,26,20170521,20170522.0,20170520,128,2.0,1,Non local,2,599.99,28480.53,0.05,60.0,2848.05
2567,900,2,4,7,971,2,2,6,108,20170521,20170522.0,20170520,128,2.0,1,Non local,1,449.99,21360.28,0.07,31.5,1495.22
2568,900,3,4,9,971,1,2,6,89,20170521,20170522.0,20170520,128,2.0,1,Non local,1,209.99,9967.88,0.2,42.0,1993.58
2569,900,4,4,9,971,5,2,6,61,20170521,20170522.0,20170520,128,2.0,1,Non local,2,4999.99,237341.2,0.05,500.0,23734.12
2570,900,5,4,8,971,6,2,6,28,20170521,20170522.0,20170520,128,2.0,1,Non local,2,2499.99,118670.36,0.07,350.0,16613.85
2571,901,1,4,9,345,7,2,7,50,20170522,20170524.0,20170521,122,3.0,1,Non local,1,5999.99,284809.54,0.2,1200.0,56961.91
2572,901,2,4,9,345,6,2,7,43,20170522,20170524.0,20170521,122,3.0,1,Non local,1,5299.99,251581.7,0.07,371.0,17610.72
2573,902,1,4,2,1278,6,2,6,38,20170524,20170522.0,20170521,8,1.0,0,Non local,2,549.99,26107.11,0.07,77.0,3655.0
2574,902,2,4,2,1278,1,2,6,92,20170524,20170522.0,20170521,8,1.0,0,Non local,1,209.99,9967.88,0.07,14.7,697.75
2575,902,3,4,1,1278,3,2,6,12,20170524,20170522.0,20170521,8,1.0,0,Non local,1,549.99,26107.11,0.2,110.0,5221.42
2576,902,4,4,1,1278,3,2,6,76,20170524,20170522.0,20170521,8,1.0,0,Non local,2,299.99,14240.03,0.05,30.0,1424.0
2577,903,1,4,8,179,6,2,7,31,20170523,20170524.0,20170522,86,2.0,1,Non local,2,1632.99,77515.32,0.07,228.62,10852.14
2578,903,2,4,9,179,7,2,7,48,20170523,20170524.0,20170522,86,2.0,1,Non local,2,1499.99,71202.03,0.05,150.0,7120.2
2579,904,1,4,8,1020,6,1,2,36,20170526,20170524.0,20170523,51,1.0,0,Non local,2,832.99,39540.65,0.1,166.6,7908.13
2580,904,2,4,9,1020,7,1,2,51,20170526,20170524.0,20170523,51,1.0,0,Non local,2,6499.99,308543.7,0.07,910.0,43196.12
2581,904,3,4,2,1020,1,1,2,92,20170526,20170524.0,20170523,51,1.0,0,Non local,2,209.99,9967.88,0.2,84.0,3987.15
2582,904,4,4,1,1020,3,1,2,13,20170526,20170524.0,20170523,51,1.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
2583,905,1,4,7,609,3,2,6,67,20170526,20170524.0,20170523,79,1.0,0,Non local,1,250.99,11914.08,0.1,25.1,1191.41
2584,905,2,4,9,609,4,2,6,62,20170526,20170524.0,20170523,79,1.0,0,Non local,2,3499.99,166138.7,0.05,350.0,16613.87
2585,905,3,4,9,609,6,2,6,42,20170526,20170524.0,20170523,79,1.0,0,Non local,2,2299.99,109176.7,0.2,920.0,43670.68
2586,905,4,4,1,609,3,2,6,20,20170526,20170524.0,20170523,79,1.0,0,Non local,1,599.99,28480.53,0.2,120.0,5696.11
2587,906,1,4,1,877,1,2,7,23,20170526,20170526.0,20170523,88,3.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
2588,906,2,4,8,877,6,2,7,28,20170526,20170526.0,20170523,88,3.0,0,Non local,2,2499.99,118670.36,0.07,350.0,16613.85
2589,906,3,4,2,877,6,2,7,46,20170526,20170526.0,20170523,88,3.0,0,Non local,1,1409.99,66929.88,0.05,70.5,3346.49
2590,906,4,4,1,877,2,2,7,102,20170526,20170526.0,20170523,88,3.0,0,Non local,2,489.99,23259.01,0.1,98.0,4651.8
2591,906,5,4,1,877,1,2,7,22,20170526,20170526.0,20170523,88,3.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
2592,907,1,4,7,120,1,1,2,84,20170526,20170527.0,20170524,87,3.0,1,Non local,2,109.99,5221.04,0.07,15.4,730.95
2593,907,2,4,7,120,3,1,2,65,20170526,20170527.0,20170524,87,3.0,1,Non local,1,346.99,16471.04,0.07,24.29,1152.97
2594,908,1,4,2,402,6,2,7,41,20170528,20170527.0,20170525,86,2.0,0,Non local,1,1469.99,69777.98,0.2,294.0,13955.6
2595,908,2,4,2,402,1,2,7,94,20170528,20170527.0,20170525,86,2.0,0,Non local,1,249.99,11866.61,0.1,25.0,1186.66
2596,908,3,4,1,402,2,2,7,102,20170528,20170527.0,20170525,86,2.0,0,Non local,2,489.99,23259.01,0.1,98.0,4651.8
2597,909,1,4,3,188,6,1,2,5,20170527,20170528.0,20170526,108,2.0,1,Non local,1,1320.99,62705.2,0.2,264.2,12541.04
2598,910,1,4,1,342,1,2,7,23,20170528,20170528.0,20170526,44,2.0,0,Non local,1,299.99,14240.03,0.1,30.0,1424.0
2599,911,1,4,7,887,3,2,6,66,20170529,20170529.0,20170526,78,3.0,0,Non local,2,250.99,11914.08,0.05,25.1,1191.41
2600,911,2,4,7,887,2,2,6,106,20170529,20170529.0,20170526,78,3.0,0,Non local,1,449.99,21360.28,0.05,22.5,1068.01
2601,911,3,4,9,887,1,2,6,91,20170529,20170529.0,20170526,78,3.0,0,Non local,2,349.99,16613.44,0.05,35.0,1661.34
2602,911,4,4,9,887,7,2,6,49,20170529,20170529.0,20170526,78,3.0,0,Non local,1,3499.99,166138.7,0.2,700.0,33227.74
2603,912,1,4,1,519,1,1,2,22,20170529,20170529.0,20170527,31,2.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
2604,912,2,4,7,519,3,1,2,71,20170529,20170529.0,20170527,31,2.0,0,Non local,2,416.99,19793.82,0.05,41.7,1979.38
2605,912,3,4,1,519,1,1,2,101,20170529,20170529.0,20170527,31,2.0,0,Non local,1,339.99,16138.76,0.05,17.0,806.94
2606,912,4,4,5,519,6,1,2,2,20170529,20170529.0,20170527,31,2.0,0,Non local,2,749.99,35600.78,0.2,300.0,14240.31
2607,913,1,4,9,699,1,2,6,90,20170529,20170529.0,20170527,50,2.0,0,Non local,2,209.99,9967.88,0.1,42.0,1993.58
2608,913,2,4,1,699,2,2,6,24,20170529,20170529.0,20170527,50,2.0,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
2609,914,1,4,2,1068,6,1,2,38,20170531,20170531.0,20170528,68,3.0,0,Non local,1,549.99,26107.11,0.07,38.5,1827.5
2610,914,2,4,1,1068,3,1,2,20,20170531,20170531.0,20170528,68,3.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
2611,914,3,4,7,1068,2,1,2,106,20170531,20170531.0,20170528,68,3.0,0,Non local,1,449.99,21360.28,0.05,22.5,1068.01
2612,914,4,4,2,1068,6,1,2,46,20170531,20170531.0,20170528,68,3.0,0,Non local,1,1409.99,66929.88,0.1,141.0,6692.99
2613,915,1,4,1,215,3,2,6,64,20170530,20170530.0,20170528,123,2.0,0,Non local,1,489.99,23259.01,0.05,24.5,1162.95
2614,915,2,4,9,215,7,2,6,48,20170530,20170530.0,20170528,123,2.0,0,Non local,1,1499.99,71202.03,0.07,105.0,4984.14
2615,915,3,4,9,215,6,2,6,42,20170530,20170530.0,20170528,123,2.0,0,Non local,1,2299.99,109176.7,0.2,460.0,21835.34
2616,915,4,4,5,215,6,2,6,2,20170530,20170530.0,20170528,123,2.0,0,Non local,1,749.99,35600.78,0.07,52.5,2492.05
2617,916,1,4,2,718,1,2,6,92,20170529,20170529.0,20170528,121,1.0,0,Non local,1,209.99,9967.88,0.2,42.0,1993.58
2618,917,1,4,2,881,6,1,2,41,20170531,20170601.0,20170529,179,3.0,1,Non local,1,1469.99,69777.98,0.07,102.9,4884.46
2619,918,1,4,9,242,1,1,3,91,20170531,20170531.0,20170530,132,1.0,0,Non local,1,349.99,16613.44,0.2,70.0,3322.69
2620,918,2,4,8,242,6,1,3,31,20170531,20170531.0,20170530,132,1.0,0,Non local,1,1632.99,77515.32,0.1,163.3,7751.53
2621,918,3,4,9,242,6,1,3,4,20170531,20170531.0,20170530,132,1.0,0,Non local,2,2899.99,137657.7,0.07,406.0,19272.08
2622,919,1,4,9,781,6,2,7,7,20170531,20170531.0,20170530,75,1.0,0,Non local,1,3999.99,189872.87,0.07,280.0,13291.1
2623,919,2,4,2,781,6,2,7,44,20170531,20170531.0,20170530,75,1.0,0,Non local,1,539.99,25632.43,0.1,54.0,2563.24
2624,920,1,4,1,966,3,2,7,76,20170601,20170602.0,20170530,177,3.0,1,Non local,1,299.99,14240.03,0.05,15.0,712.0
2625,920,2,4,9,966,6,2,7,39,20170601,20170602.0,20170530,177,3.0,1,Non local,2,1499.99,71202.03,0.07,210.0,9968.28
2626,920,3,4,7,966,3,2,7,78,20170601,20170602.0,20170530,177,3.0,1,Non local,1,647.99,30759.01,0.05,32.4,1537.95
2627,920,4,4,7,966,3,2,7,80,20170601,20170602.0,20170530,177,3.0,1,Non local,2,761.99,36170.4,0.07,106.68,5063.86
2628,921,1,4,1,628,3,2,6,77,20170602,20170602.0,20170531,91,2.0,0,Non local,1,799.99,37974.19,0.2,160.0,7594.84
2629,921,2,4,1,628,3,2,6,75,20170602,20170602.0,20170531,91,2.0,0,Non local,2,599.99,28480.53,0.07,84.0,3987.27
2630,921,3,4,9,628,7,2,6,48,20170602,20170602.0,20170531,91,2.0,0,Non local,1,1499.99,71202.03,0.1,150.0,7120.2
2631,922,1,4,7,656,3,2,6,68,20170601,20170603.0,20170531,81,3.0,1,Non local,1,449.99,21360.28,0.2,90.0,4272.06
2632,922,2,4,7,656,3,2,6,73,20170601,20170603.0,20170531,81,3.0,1,Non local,1,749.99,35600.78,0.2,150.0,7120.16
2633,922,3,4,9,656,1,2,6,86,20170601,20170603.0,20170531,81,3.0,1,Non local,1,149.99,7119.78,0.1,15.0,711.98
2634,923,1,4,1,769,3,2,7,74,20170603,20170602.0,20170531,148,2.0,0,Non local,2,439.99,20885.59,0.05,44.0,2088.56
2635,923,2,4,8,769,6,2,7,6,20170603,20170602.0,20170531,148,2.0,0,Non local,1,469.99,22309.64,0.1,47.0,2230.96
2636,924,1,3,1,68,1,3,8,97,20170602,,20170602,57,,0,local,2,349.99,16613.44,0.2,140.0,6645.38
2637,924,2,3,8,68,6,3,8,36,20170602,,20170602,57,,0,local,1,832.99,39540.65,0.2,166.6,7908.13
2638,925,1,4,1,1316,1,2,7,97,20170605,20170603.0,20170602,94,1.0,0,Non local,1,349.99,16613.44,0.07,24.5,1162.94
2639,925,2,4,9,1316,4,2,7,62,20170605,20170603.0,20170602,94,1.0,0,Non local,2,3499.99,166138.7,0.2,1400.0,66455.48
2640,926,1,4,2,233,6,1,2,37,20170605,20170606.0,20170603,109,3.0,1,Non local,2,379.99,18037.49,0.2,152.0,7215.0
2641,927,1,4,1,1438,3,1,2,74,20170605,20170606.0,20170603,82,3.0,1,Non local,2,439.99,20885.59,0.1,88.0,4177.12
2642,927,2,4,1,1438,3,1,2,16,20170605,20170606.0,20170603,82,3.0,1,Non local,2,599.99,28480.53,0.2,240.0,11392.21
2643,927,3,4,9,1438,7,1,2,50,20170605,20170606.0,20170603,82,3.0,1,Non local,1,5999.99,284809.54,0.1,600.0,28480.95
2644,927,4,4,8,1438,6,1,2,3,20170605,20170606.0,20170603,82,3.0,1,Non local,1,999.99,47467.86,0.1,100.0,4746.79
2645,927,5,4,9,1438,6,1,2,43,20170605,20170606.0,20170603,82,3.0,1,Non local,1,5299.99,251581.7,0.07,371.0,17610.72
2646,928,1,4,7,957,3,1,3,71,20170606,20170606.0,20170605,83,1.0,0,Non local,2,416.99,19793.82,0.05,41.7,1979.38
2647,928,2,4,9,957,1,1,3,83,20170606,20170606.0,20170605,83,1.0,0,Non local,1,149.99,7119.78,0.2,30.0,1423.96
2648,929,1,4,1,472,3,2,6,82,20170606,20170608.0,20170605,53,3.0,1,Non local,1,659.99,31328.63,0.2,132.0,6265.73
2649,929,2,4,9,472,4,2,6,63,20170606,20170608.0,20170605,53,3.0,1,Non local,2,3499.99,166138.7,0.1,700.0,33227.74
2650,929,3,4,1,472,2,2,6,24,20170606,20170608.0,20170605,53,3.0,1,Non local,1,549.99,26107.11,0.05,27.5,1305.36
2651,930,1,4,9,1224,7,3,9,56,20170606,20170606.0,20170605,164,1.0,0,Non local,2,5499.99,261075.37,0.07,770.0,36550.55
2652,930,2,4,1,1224,3,3,9,82,20170606,20170606.0,20170605,164,1.0,0,Non local,1,659.99,31328.63,0.07,46.2,2193.0
2653,930,3,4,7,1224,5,3,9,60,20170606,20170606.0,20170605,164,1.0,0,Non local,1,1559.99,74050.13,0.1,156.0,7405.01
2654,930,4,4,7,1224,3,3,9,65,20170606,20170606.0,20170605,164,1.0,0,Non local,2,346.99,16471.04,0.05,34.7,1647.1
2655,930,5,4,9,1224,7,3,9,51,20170606,20170606.0,20170605,164,1.0,0,Non local,2,6499.99,308543.7,0.1,1300.0,61708.74
2656,931,1,4,9,631,7,2,6,49,20170608,20170608.0,20170607,27,1.0,0,Non local,2,3499.99,166138.7,0.07,490.0,23259.42
2657,931,2,4,1,631,3,2,6,76,20170608,20170608.0,20170607,27,1.0,0,Non local,1,299.99,14240.03,0.2,60.0,2848.01
2658,932,1,4,1,804,3,2,6,74,20170608,20170609.0,20170607,155,2.0,1,Non local,1,439.99,20885.59,0.05,22.0,1044.28
2659,933,1,4,1,909,3,2,6,77,20170610,20170608.0,20170607,4,1.0,0,Non local,1,799.99,37974.19,0.07,56.0,2658.19
2660,933,2,4,1,909,1,2,6,21,20170610,20170608.0,20170607,4,1.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
2661,933,3,4,1,909,3,2,6,75,20170610,20170608.0,20170607,4,1.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
2662,934,1,4,7,93,6,2,7,35,20170610,20170612.0,20170609,73,3.0,1,Non local,2,832.99,39540.65,0.05,83.3,3954.06
2663,934,2,4,9,93,7,2,7,48,20170610,20170612.0,20170609,73,3.0,1,Non local,1,1499.99,71202.03,0.05,75.0,3560.1
2664,934,3,4,4,93,3,2,7,18,20170610,20170612.0,20170609,73,3.0,1,Non local,1,449.0,21313.28,0.1,44.9,2131.33
2665,934,4,4,9,93,5,2,7,61,20170610,20170612.0,20170609,73,3.0,1,Non local,1,4999.99,237341.2,0.07,350.0,16613.88
2666,934,5,4,9,93,7,2,7,56,20170610,20170612.0,20170609,73,3.0,1,Non local,2,5499.99,261075.37,0.2,2200.0,104430.15
2667,935,1,3,7,43,3,3,8,65,20170610,,20170610,40,,0,Non local,2,346.99,16471.04,0.2,138.8,6588.42
2668,935,2,3,1,43,3,3,8,76,20170610,,20170610,40,,0,Non local,2,299.99,14240.03,0.07,42.0,1993.6
2669,935,3,3,8,43,6,3,8,6,20170610,,20170610,40,,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
2670,935,4,3,2,43,6,3,8,38,20170610,,20170610,40,,0,Non local,1,549.99,26107.11,0.07,38.5,1827.5
2671,936,1,4,1,265,3,2,6,70,20170613,20170612.0,20170610,49,2.0,0,Non local,1,659.99,31328.63,0.1,66.0,3132.86
2672,936,2,4,2,265,6,2,6,44,20170613,20170612.0,20170610,49,2.0,0,Non local,1,539.99,25632.43,0.07,37.8,1794.27
2673,937,1,4,7,73,2,2,7,108,20170614,20170613.0,20170611,33,2.0,0,Non local,2,449.99,21360.28,0.1,90.0,4272.06
2674,937,2,4,9,73,7,2,7,51,20170614,20170613.0,20170611,33,2.0,0,Non local,2,6499.99,308543.7,0.07,910.0,43196.12
2675,937,3,4,9,73,7,2,7,58,20170614,20170613.0,20170611,33,2.0,0,Non local,2,4999.99,237341.2,0.07,700.0,33227.77
2676,937,4,4,8,73,6,2,7,28,20170614,20170613.0,20170611,33,2.0,0,Non local,2,2499.99,118670.36,0.07,350.0,16613.85
2677,937,5,4,7,73,3,2,7,66,20170614,20170613.0,20170611,33,2.0,0,Non local,1,250.99,11914.08,0.2,50.2,2382.82
2678,938,1,4,9,129,6,2,6,4,20170612,20170612.0,20170611,91,1.0,0,Non local,1,2899.99,137657.7,0.05,145.0,6882.88
2679,938,2,4,1,129,3,2,6,13,20170612,20170612.0,20170611,91,1.0,0,Non local,1,269.99,12815.98,0.05,13.5,640.8
2680,939,1,4,3,1407,6,2,6,5,20170612,20170614.0,20170611,146,3.0,1,Non local,1,1320.99,62705.2,0.1,132.1,6270.52
2681,939,2,4,7,1407,2,2,6,107,20170612,20170614.0,20170611,146,3.0,1,Non local,2,416.99,19793.82,0.2,166.8,7917.53
2682,940,1,4,1,585,3,1,2,75,20170614,20170613.0,20170612,58,1.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
2683,941,1,4,1,736,2,1,2,25,20170614,20170614.0,20170612,3,2.0,0,Non local,1,499.99,23733.69,0.1,50.0,2373.37
2684,941,2,4,1,736,2,1,2,102,20170614,20170614.0,20170612,3,2.0,0,Non local,2,489.99,23259.01,0.05,49.0,2325.9
2685,941,3,4,8,736,4,1,2,11,20170614,20170614.0,20170612,3,2.0,0,Non local,2,1680.99,79793.8,0.07,235.34,11171.13
2686,942,1,4,1,537,1,2,6,98,20170616,20170615.0,20170613,163,2.0,0,Non local,2,489.99,23259.01,0.05,49.0,2325.9
2687,942,2,4,7,537,2,2,6,110,20170616,20170615.0,20170613,163,2.0,0,Non local,2,470.99,22357.11,0.1,94.2,4471.42
2688,942,3,4,7,537,6,2,6,35,20170616,20170615.0,20170613,163,2.0,0,Non local,2,832.99,39540.65,0.07,116.62,5535.69
2689,942,4,4,7,537,2,2,6,103,20170616,20170615.0,20170613,163,2.0,0,Non local,1,551.99,26202.05,0.05,27.6,1310.1
2690,942,5,4,1,537,1,2,6,100,20170616,20170615.0,20170613,163,2.0,0,Non local,1,489.99,23259.01,0.05,24.5,1162.95
2691,943,1,4,1,1025,2,2,6,25,20170615,20170615.0,20170613,72,2.0,0,Non local,1,499.99,23733.69,0.2,100.0,4746.74
2692,943,2,4,1,1025,3,2,6,82,20170615,20170615.0,20170613,72,2.0,0,Non local,1,659.99,31328.63,0.2,132.0,6265.73
2693,944,1,4,9,138,6,1,3,29,20170615,20170617.0,20170614,83,3.0,1,Non local,2,999.99,47467.86,0.07,140.0,6645.5
2694,944,2,4,1,138,3,1,3,16,20170615,20170617.0,20170614,83,3.0,1,Non local,2,599.99,28480.53,0.1,120.0,5696.11
2695,944,3,4,1,138,3,1,3,70,20170615,20170617.0,20170614,83,3.0,1,Non local,2,659.99,31328.63,0.2,264.0,12531.45
2696,944,4,4,2,138,1,1,3,85,20170615,20170617.0,20170614,83,3.0,1,Non local,2,329.99,15664.08,0.2,132.0,6265.63
2697,944,5,4,7,138,3,1,3,69,20170615,20170617.0,20170614,83,3.0,1,Non local,2,416.99,19793.82,0.07,58.38,2771.13
2698,945,1,4,7,167,2,2,7,105,20170615,20170616.0,20170614,95,2.0,1,Non local,1,533.99,25347.62,0.05,26.7,1267.38
2699,945,2,4,2,167,1,2,7,94,20170615,20170616.0,20170614,95,2.0,1,Non local,2,249.99,11866.61,0.2,100.0,4746.64
2700,945,3,4,9,167,6,2,7,34,20170615,20170616.0,20170614,95,2.0,1,Non local,2,469.99,22309.64,0.05,47.0,2230.96
2701,945,4,4,2,167,6,2,7,44,20170615,20170616.0,20170614,95,2.0,1,Non local,2,539.99,25632.43,0.1,108.0,5126.49
2702,945,5,4,9,167,7,2,7,50,20170615,20170616.0,20170614,95,2.0,1,Non local,2,5999.99,284809.54,0.05,600.0,28480.95
2703,946,1,4,9,525,6,2,6,7,20170616,20170615.0,20170614,165,1.0,0,Non local,1,3999.99,189872.87,0.1,400.0,18987.29
2704,946,2,4,2,525,1,2,6,85,20170616,20170615.0,20170614,165,1.0,0,Non local,2,329.99,15664.08,0.2,132.0,6265.63
2705,946,3,4,9,525,4,2,6,62,20170616,20170615.0,20170614,165,1.0,0,Non local,1,3499.99,166138.7,0.05,175.0,8306.93
2706,946,4,4,1,525,1,2,6,22,20170616,20170615.0,20170614,165,1.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
2707,946,5,4,9,525,7,2,6,56,20170616,20170615.0,20170614,165,1.0,0,Non local,2,5499.99,261075.37,0.07,770.0,36550.55
2708,947,1,4,9,278,6,1,3,32,20170618,20170617.0,20170615,2,2.0,0,Non local,1,469.99,22309.64,0.05,23.5,1115.48
2709,947,2,4,9,278,6,1,3,42,20170618,20170617.0,20170615,2,2.0,0,Non local,2,2299.99,109176.7,0.07,322.0,15284.74
2710,947,3,4,2,278,6,1,3,44,20170618,20170617.0,20170615,2,2.0,0,Non local,1,539.99,25632.43,0.07,37.8,1794.27
2711,948,1,4,1,618,1,2,6,23,20170617,20170617.0,20170615,39,2.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
2712,948,2,4,1,618,3,2,6,20,20170617,20170617.0,20170615,39,2.0,0,Non local,2,599.99,28480.53,0.1,120.0,5696.11
2713,948,3,4,1,618,1,2,6,101,20170617,20170617.0,20170615,39,2.0,0,Non local,1,339.99,16138.76,0.2,68.0,3227.75
2714,948,4,4,2,618,1,2,6,92,20170617,20170617.0,20170615,39,2.0,0,Non local,2,209.99,9967.88,0.2,84.0,3987.15
2715,948,5,4,7,618,3,2,6,72,20170617,20170617.0,20170615,39,2.0,0,Non local,2,619.99,29429.89,0.2,248.0,11771.96
2716,949,1,4,9,867,5,1,3,9,20170618,20170617.0,20170616,2,1.0,0,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
2717,949,2,4,9,867,7,1,3,55,20170618,20170617.0,20170616,2,1.0,0,Non local,2,2699.99,128164.03,0.05,270.0,12816.4
2718,950,1,4,9,142,7,2,6,56,20170619,20170618.0,20170616,84,2.0,0,Non local,1,5499.99,261075.37,0.05,275.0,13053.77
2719,951,1,4,9,339,7,2,7,59,20170619,20170619.0,20170616,49,3.0,0,Non local,1,2599.99,123417.2,0.1,260.0,12341.72
2720,951,2,4,9,339,6,2,7,43,20170619,20170619.0,20170616,49,3.0,0,Non local,2,5299.99,251581.7,0.1,1060.0,50316.34
2721,951,3,4,9,339,4,2,7,62,20170619,20170619.0,20170616,49,3.0,0,Non local,2,3499.99,166138.7,0.2,1400.0,66455.48
2722,952,1,4,1,355,3,2,7,20,20170618,20170618.0,20170616,103,2.0,0,Non local,2,599.99,28480.53,0.07,84.0,3987.27
2723,952,2,4,9,355,7,2,7,57,20170618,20170618.0,20170616,103,2.0,0,Non local,1,1999.99,94936.2,0.05,100.0,4746.81
2724,953,1,4,1,658,1,2,7,23,20170618,20170617.0,20170616,11,1.0,0,Non local,2,299.99,14240.03,0.07,42.0,1993.6
2725,954,1,4,9,611,6,2,6,4,20170620,20170620.0,20170617,145,3.0,0,Non local,2,2899.99,137657.7,0.1,580.0,27531.54
2726,955,1,4,9,880,6,2,6,43,20170619,20170618.0,20170617,26,1.0,0,Non local,1,5299.99,251581.7,0.1,530.0,25158.17
2727,955,2,4,8,880,6,2,6,31,20170619,20170618.0,20170617,26,1.0,0,Non local,2,1632.99,77515.32,0.07,228.62,10852.14
2728,955,3,4,1,880,1,2,6,96,20170619,20170618.0,20170617,26,1.0,0,Non local,1,349.99,16613.44,0.05,17.5,830.67
2729,955,4,4,9,880,4,2,6,63,20170619,20170618.0,20170617,26,1.0,0,Non local,1,3499.99,166138.7,0.2,700.0,33227.74
2730,955,5,4,9,880,1,2,6,88,20170619,20170618.0,20170617,26,1.0,0,Non local,1,189.99,9018.51,0.05,9.5,450.93
2731,956,1,4,1,1184,3,2,6,76,20170619,20170620.0,20170617,95,3.0,1,Non local,2,299.99,14240.03,0.1,60.0,2848.01
2732,956,2,4,1,1184,1,2,6,23,20170619,20170620.0,20170617,95,3.0,1,Non local,1,299.99,14240.03,0.2,60.0,2848.01
2733,956,3,4,7,1184,3,2,6,73,20170619,20170620.0,20170617,95,3.0,1,Non local,2,749.99,35600.78,0.1,150.0,7120.16
2734,956,4,4,1,1184,3,2,6,13,20170619,20170620.0,20170617,95,3.0,1,Non local,2,269.99,12815.98,0.2,108.0,5126.39
2735,956,5,4,7,1184,3,2,6,79,20170619,20170620.0,20170617,95,3.0,1,Non local,2,402.99,19129.26,0.1,80.6,3825.85
2736,957,1,4,7,722,2,3,9,108,20170620,20170620.0,20170617,190,3.0,0,Non local,2,449.99,21360.28,0.05,45.0,2136.03
2737,957,2,4,1,722,3,3,9,14,20170620,20170620.0,20170617,190,3.0,0,Non local,2,269.99,12815.98,0.07,37.8,1794.24
2738,957,3,4,1,722,3,3,9,70,20170620,20170620.0,20170617,190,3.0,0,Non local,2,659.99,31328.63,0.05,66.0,3132.86
2739,957,4,4,7,722,3,3,9,66,20170620,20170620.0,20170617,190,3.0,0,Non local,1,250.99,11914.08,0.07,17.57,833.99
2740,957,5,4,7,722,2,3,9,111,20170620,20170620.0,20170617,190,3.0,0,Non local,1,470.99,22357.11,0.05,23.55,1117.86
2741,958,1,4,9,1276,7,1,2,51,20170620,20170619.0,20170618,111,1.0,0,Non local,1,6499.99,308543.7,0.1,650.0,30854.37
2742,958,2,4,1,1276,3,1,2,76,20170620,20170619.0,20170618,111,1.0,0,Non local,1,299.99,14240.03,0.2,60.0,2848.01
2743,959,1,4,1,650,3,2,7,15,20170621,20170621.0,20170618,27,3.0,0,Non local,1,529.99,25157.74,0.2,106.0,5031.55
2744,959,2,4,7,650,3,2,7,72,20170621,20170621.0,20170618,27,3.0,0,Non local,1,619.99,29429.89,0.1,62.0,2942.99
2745,959,3,4,2,650,6,2,7,41,20170621,20170621.0,20170618,27,3.0,0,Non local,1,1469.99,69777.98,0.05,73.5,3488.9
2746,959,4,4,7,650,3,2,7,65,20170621,20170621.0,20170618,27,3.0,0,Non local,1,346.99,16471.04,0.07,24.29,1152.97
2747,960,1,4,7,1390,3,2,7,73,20170619,20170619.0,20170618,75,1.0,0,Non local,2,749.99,35600.78,0.05,75.0,3560.08
2748,960,2,4,8,1390,7,2,7,52,20170619,20170619.0,20170618,75,1.0,0,Non local,1,875.99,41581.79,0.1,87.6,4158.18
2749,960,3,4,9,1390,7,2,7,48,20170619,20170619.0,20170618,75,1.0,0,Non local,2,1499.99,71202.03,0.05,150.0,7120.2
2750,960,4,4,9,1390,1,2,7,83,20170619,20170619.0,20170618,75,1.0,0,Non local,2,149.99,7119.78,0.1,30.0,1423.96
2751,961,1,4,7,82,2,1,2,105,20170621,20170622.0,20170619,64,3.0,1,Non local,1,533.99,25347.62,0.1,53.4,2534.76
